Text,Title,Source,Category,ChunkIndex,LastCrawled
"installment) ** Last date of 2nd installment: A fine of Tk. 500/- will be imposed if 70% Tuition Fee and Trimester Fee is not paid within this date. ***Last date of 3rd installment: A fine of Tk. 500/- will be imposed if 100% Tuition Fee and Trimester Fee is not paid within this date. **** Subject to the appearance of the moon. • UIU will remain closed on the day(s) declared as Government Holiday by the Govt. of the People's Republic of Bangladesh Classes of Summer 2026 Trimester Begin: Jul 10, 2026 (Fri) Admission Test for Summer 2026 Trimester: 1st Admission Test: Apr 24, 2026 (Fri) - Last Date of Admission: May 3, 2026 (Sun) 2nd Admission Test: Jun 19, 2026 (Fri) - Last Date of Admission: Jul 1, 2026 (Wed) NOTE: The schedule for make-up classes and other departmental academic activities will be announced by the respective Department or Program Office. Course Advising & Registration Last day of Course Advising & Registration without Fine Last day to drop course(s) with 100% adjustable refund only Orientation of B.Pharm. Students of Spring 2026 Batch Last day to apply for Grade Change of a course (if any) of Fall 2025 Semester. Note: No application will be considered after the deadline. Holiday: Shab-e-Barat***** Last day to drop course(s) with 50% adjustable refund only # Last day of Course Advising & Registration with a Fine of Tk. 500/- # Last day of Grade Submission of Incomplete Grades of Fall 2025 Semester by concerned Department/Program Office # Last date of 1st installment* University will remain closed Holiday: Shaheed Day and International Mother Language Day Last date of 2nd Installment** Holiday: Jumu’atul-Widaa / Shab-e-Qad’r***** /Eid-ul-Fit’r***** Holiday: National Independence Day Holiday: Bangla New Year Last date of 3rd installment*** Holiday: Buddha Purnima***** & May Day Last Date of Course Withdrawal Last date of 4th installment**** Holiday: Eid-Ul-Adha Classes will remain suspended for exam preparation Holiday: Ashura***** Last date of Grade Submission * Last date of 1 st installment: A fine of Tk. 500/- will be imposed if 25% Tuition Fee and Trimester Fee is not paid within this date. For 253 and onwards students : Students are required to pay Tk. 20,000/- at the time of registration, and 25% of the remaining tuition and trimester fees must be paid by this date. Otherwise, a fine of Tk. 500/- will be imposed. Transportation fee and/or Gymnasium Fee, if",Academic Calendars Archive - United International University (UIU),https://www.uiu.ac.bd/academics/calendar/,academics,2,2026-06-16T08:12:24.383738
"this date. For 253 and onwards students : Students are required to pay Tk. 20,000/- at the time of registration, and 25% of the remaining tuition and trimester fees must be paid by this date. Otherwise, a fine of Tk. 500/- will be imposed. Transportation fee and/or Gymnasium Fee, if applicable, must be paid by this date in full (no installment) ** Last date of 2nd installment: A fine of Tk. 500/- will be imposed if 50% Tuition Fee and Trimester Fee is not paid within this date. ***Last date of 3rd installment: A fine of Tk. 500/- will be imposed if 75% Tuition Fee and Trimester Fee is not paid within this date. ****Last date of 4th installment: A fine of Tk. 500/- will be imposed if 100% Tuition Fee and Trimester Fee is not paid within this date. * Subject to the appearance of the moon. UIU will remain closed on the day(s) declared as Government Holiday by the Govt. of the People's Republic of Bangladesh Classes of Fall 2026 Semester Begin: August 4, 2026 (Tue) Course Advising & Registration Last day of Course Advising & Registration Last day to drop course(s) with 100% adjustable refund Last day to apply for Grade Change of a course (if any) of Summer 2025 Trimester. Note: No application will be considered after the deadline. Last day of Grade Submission for Project/ Thesis (Final Year Design Project)/ Internship) Make-up class (Saturday) Last day of Course Advising & Registration with a Fine of Tk. 500/- Last day of Grade Submission of Incomplete Grades of Summer 2025 Trimester by concerned Department/Program Office Last day to drop course(s) with 50% adjustable refund Make-up class (Sunday) Last Date of 1 st installment * Make-up class (Tuesday) Holiday: Victory Day Holiday: Christmas Day Last Day of Course Withdrawal Last Date of 2 nd Installment ** Make-up class (Saturday) Make-up class (Wednesday) Holiday: Saraswati Puja Classes will remain suspended for Exam preparation Holiday: Shab-e-Barat **** Last Date of 3 rd installment *** Trimester break (University will remain closed) Last date of Grade Submission (including Self-Study courses) Holiday: Shaheed Day and International Mother Language Day * Last Date of 1 st installment: A fine of Tk. 500/- will be imposed if 40% Tuition Fee and Trimester Fee is not paid within this date. For 252 and onwards students : Students are required to pay Tk. 20,000/- at the time",Academic Calendars Archive - United International University (UIU),https://www.uiu.ac.bd/academics/calendar/,academics,3,2026-06-16T08:12:24.383738
"Day and International Mother Language Day * Last Date of 1 st installment: A fine of Tk. 500/- will be imposed if 40% Tuition Fee and Trimester Fee is not paid within this date. For 252 and onwards students : Students are required to pay Tk. 20,000/- at the time of registration, and 40% of the remaining tuition and trimester fees must be paid by this date. Otherwise, a fine of Tk. 500/- will be imposed. Transportation fee and/or Gymnasium Fee, if applicable, must be paid by this date in full (no installment) ** Last Date of 2 nd installment: A fine of Tk. 500/- will be imposed if 70% Tuition Fee and Trimester Fee is not paid within this date. ***Last Date of 3 rd installment: A fine of Tk. 500/- will be imposed if 100% Tuition Fee and Trimester Fee is not paid within this date. ****Subject to the appearance of the moon. UIU will remain closed on the day(s) declared as Government Holiday by the Govt. of the People's Republic of Bangladesh Classes of Spring 2026 Trimester Begin: February 28, 2026 (Sat) Admission Test for Spring 2026 Trimester: 1 st Admission Test: Jan 9, 2026 (Fri) - Last Date of Admission: Jan 25, 2026 (Sun) 2 nd Admission Test: Feb 20, 2026 (Fri) - Last Date of Admission: Feb 28, 2026 (Wed) NOTE : The schedule for other departmental academic activities will be announced by the respective Department or Program Office. Course Advising & Registration Last day of Course Advising & Registration Last day to drop course(s) with 100% adjustable refund Last day to apply for Grade Change of a course (if any) of Summer 2025 Trimester. Note: No application will be considered after the deadline. Last day of Grade Submission for Project/ Thesis Last day of Course Advising & Registration with a Fine of Tk. 500/- Last day of Grade Submission of Incomplete Grades of Summer 2025 Trimester by concerned Department/Program Office Last day to drop course(s) with 50% adjustable refund Last Date of 1 st installment * Holiday: Victory Day Holiday: Christmas Day Last Day of Course Withdrawal Last Date of 2 nd Installment ** Holiday: Saraswati Puja Holiday: Shab-e-Barat **** Last Date of 3 rd installment *** Trimester break (University will remain closed) Last date of Grade Submission (including Self-Study courses) Holiday: Shaheed Day and International Mother Language Day * Last Date of 1",Academic Calendars Archive - United International University (UIU),https://www.uiu.ac.bd/academics/calendar/,academics,4,2026-06-16T08:12:24.383738
"of Course Withdrawal Last Date of 2 nd Installment ** Holiday: Saraswati Puja Holiday: Shab-e-Barat **** Last Date of 3 rd installment *** Trimester break (University will remain closed) Last date of Grade Submission (including Self-Study courses) Holiday: Shaheed Day and International Mother Language Day * Last Date of 1 st installment: A fine of Tk. 500/- will be imposed if 40% Tuition Fee and Trimester Fee is not paid within this date. For 252 and onwards students : Students are required to pay Tk. 20,000/- at the time of registration, and 40% of the remaining tuition and trimester fees must be paid by this date. Otherwise, a fine of Tk. 500/- will be imposed. Transportation fee and/or Gymnasium Fee, if applicable, must be paid by this date in full (no installment) ** Last Date of 2 nd installment: A fine of Tk. 500/- will be imposed if 70% Tuition Fee and Trimester Fee is not paid within this date. ***Last Date of 3 rd installment: A fine of Tk. 500/- will be imposed if 100% Tuition Fee and Trimester Fee is not paid within this date. ****Subject to the appearance of the moon. *UIU will remain closed on the day(s) declared as Government Holiday by the Govt. of the People's Republic of Bangladesh Classes of Spring 2026 Trimester Begin: February 27, 2026 (Fri) Admission Test for Spring 2026 Trimester: 1 st Admission Test: Jan 9, 2026 (Fri) - Last Date of Admission: Jan 25, 2026 (Sun) 2 nd Admission Test: Feb 20, 2026 (Fri) - Last Date of Admission: Feb 28, 2026 (Wed) NOTE : The schedule for make-up classes and other departmental academic activities will be announced by the respective Department or Program Office. Course Advising & Registration Last day of Course Advising & Registration without Fine Last day to drop course(s) with 100% adjustable refund Last day to apply for Grade Change of a course (if any) of Spring 2025 Semester. Note: No application will be considered after the deadline Last day of Course Advising & Registration with a Fine of Tk. 500/- Last day of Grade Submission of Incomplete Grades of Spring 2025 Semester by concerned Department/Program Office Last day to drop course(s) with 50% adjustable refund Holiday: * Eid-e-Miladunnabi 1 st installment: A fine of Tk. 500/- will be imposed if 25% Tuition Fee and Semester Fee is not paid within this date. Transportation fee,",Academic Calendars Archive - United International University (UIU),https://www.uiu.ac.bd/academics/calendar/,academics,5,2026-06-16T08:12:24.383738
"Submission of Incomplete Grades of Spring 2025 Semester by concerned Department/Program Office Last day to drop course(s) with 50% adjustable refund Holiday: * Eid-e-Miladunnabi 1 st installment: A fine of Tk. 500/- will be imposed if 25% Tuition Fee and Semester Fee is not paid within this date. Transportation fee, if applicable, must be paid in full (no installment) Make-up class: Regular Saturday Classes Holiday: Durga Puja (for students only) Holiday: Durga Puja 2 nd installment: A fine of Tk. 500/- will be imposed if 50% Tuition Fee and Semester Fee is not paid within this date Last Day of Course Withdrawal 3 rd installment: A fine of Tk. 500/- will be imposed if 75% Tuition Fee and Semester Fee is not paid within this date Make-up class: Regular Tuesday classes 4 th installment: A fine of Tk. 500/- will be imposed if 100% Tuition Fee and Semester Fee is not paid within this date Holiday: Victory Day Classes will remain suspended for exam preparation Holiday: Christmas Day Last day of Grade Submission * Subject to the appearance of the moon. • UIU will remain closed on the day(s) declared as Government Holiday by the Govt. of the People's Republic of Bangladesh. Classes of Spring 2026 Semester Begin: Feb 28, 2026 (Sat) Admission Tests for Spring 2026 Semester: 1 st Admission Test: Sep 26, 2025 (Fri) - Last Date of Admission: Oct 12, 2025 (Sun) 2 nd Admission Test: Oct 31, 2025 (Fri) - Last Date of Admission: Nov 8, 2025 (Sat) 3 rd Admission Test: Dec 19, 2025 (Fri) - Last Date of Admission: Jan 4, 2026 (Sun) Course Advising & Registration Last day of Course Advising & Registration without Fine Holiday: Shaheed Dibash & International Mother language day Orientation Program: All Undergraduate & Graduate Programs at 3:00 PM Last day to drop course(s) with 100% adjustable refund only Last day to apply for Grade Change of a course (if any) of Fall 2024 Semester. Note: No application will be considered after the deadline. Last day of Course Advising & Registration with a Fine of Tk. 500/- Last day of Grade Submission of Incomplete Grades of Fall 2024 Semester by concerned Department/Program Office Last day to drop course(s) with 50% adjustable refund only 1 st installment: A fine of Tk. 500 /- will be imposed if 25% Tuition Fee and Semester Fee is not paid within this date. Transportation",Academic Calendars Archive - United International University (UIU),https://www.uiu.ac.bd/academics/calendar/,academics,6,2026-06-16T08:12:24.383738
"of Grade Submission of Incomplete Grades of Fall 2024 Semester by concerned Department/Program Office Last day to drop course(s) with 50% adjustable refund only 1 st installment: A fine of Tk. 500 /- will be imposed if 25% Tuition Fee and Semester Fee is not paid within this date. Transportation fee, if applicable, must be paid in full (no installment) Holiday: Independence and National Day Holiday: Jumu’atul-Widaa/ *Shab-e-Qad’r /*Eid-ul-Fit’r 2nd installment: A fine of Tk. 500/- will be imposed if 50% Tuition Fee and Semester Fee is not paid within this date. Holiday: Bangla New Year University remained closed due to unforeseen circumstances Holiday: May Day Holiday: *Buddha Purnima Holiday: *Eid-ul-Azha Remaining Mid-term Exam 3 rd installment: A fine of Tk. 500/- will be imposed if 75% Tuition Fee and Semester Fee is not paid within this date Last Day of Course Withdrawal Regular Sunday classes Holiday: *Ashura 4 th installment: A fine of Tk. 500/- will be imposed if 100% Tuition Fee and Semester Fee is not paid within this date. Classes will remain suspended for exam preparation Last day of Grade Submission Holiday: Janmashtami *Subject to the appearance of the moon. UIU will remain closed on the day(s) declared as Government Holiday by the Govt. of the People's Republic of Bangladesh. Classes of Fall 2025 Semester Begin: Aug 19, 2025 (Tue) Admission Test for Fall 2025 Semester: 1st Admission Test: Apr 25, 2025 (Fri) - Last Date of Admission: Jun 25, 2025 (Wed) 2nd Admission Test: Jun 20, 2025 (Fri) - Last Date of Admission: Jul 02, 2025 (Wed) 3rd Admission Test: Jul 11, 2025 (Fri) - Last Date of Admission: Jul 16, 2025 (Wed)",Academic Calendars Archive - United International University (UIU),https://www.uiu.ac.bd/academics/calendar/,academics,7,2026-06-16T08:12:24.383738
"Grading Performance Evaluation
Institute of Business & Economic Research
Academic Information Policies
Institute of Natural Sciences
Proctorial Committee Code of Conduct Proctorial Rules
Proctorial Rules
Schools and Institutes School of Business & Economics School of Humanities & Social Sciences School of Life Sciences School of Science & Engineering
School of Business & Economics
School of Humanities & Social Sciences
School of Life Sciences
School of Science & Engineering
The performance of a student in a given course is made through continuous evaluation that comprises quizzes/ in-course tests, class participation, attendance, home work/assignment, case study, mid-terms and trimester final examinations. Letter grades and grade points are used to evaluate the performance of a student in a given course. The table below shows the grading policy.
Grade Point Average (GPA) is the weighted average grade of a trimester while Cumulative Grade Point Average (CGPA) is the weighted average of the grade points obtained in all the courses completed by a student along with last trimester. For example, if a student passes/completes four courses in a trimester having credits of C1, C2, C3, & C4 and his grade points in these courses are G1, G2, G3, & G4 respectively then:
The course in which a student has obtained “D” or higher grade will be counted as earned credit hours. Any course in which a student has obtained “F” grade will not be counted towards his/her earned credit. In that case he/she will have to retake the course.
Incomplete (I) grade may be assigned in special circumstances at the discretion of course teacher. The student has to take the initiative to remove the “I” grade within 15 days of the following trimester. If action is not taken, the “I” grade will revert to “F”.
Students may select to retake a course if he or she thinks grade improvement is possible. Students who wish to retake a course must register for the course again and will have to pay tuition and other applicable fees. Degree requirements for both Undergraduate and Graduate Programs: CGPA 2.00.",Grading Performance Evaluation - United International University (UIU),https://www.uiu.ac.bd/academics/grading-performance-evaluation/,academics,0,2026-06-16T08:12:25.194661
"Full Faculty Members
Research Centers
Crore Taka Funded Projects
Journal & Conference Papers
UIU researchers regularly present their work at prestigious conferences around the world, engaging with fellow scholars and
industry professionals to exchange knowledge and drive innovation. Explore our growing repository of accepted and presented
conference papers that reflect the breadth and depth of research happening across UIU’s departments. Filter by discipline,
conference name, or publication year to find relevant work.
List of Journal Paper
List of Conference Papers
Conference Paper
Upcoming Conference
Research Projects
UIU Research Grant
Institute for Advanced Research (IAR)
Institute of Research, Innovation, Incubation and Commercialization (IRIIC)
Advanced Intelligent Multidisciplinary Systems Lab (AIMS Lab)
Institute of Business and Economic Research (IBER)
Institute of Development Studies and Sustainability (IDSS)
Institute of Islamic Banking, Finance and Economics (IIBFE)
Center for Smart Infrastructure Resilience and Sustainability (CSIRS)
Centre for Energy Research (CER)
Center for Development of IT Professionals (CDIP)
Centre for Artificial Intelligence and Robotics (CAIR)
Center for Emerging Networks and Technologies Research (CENTeR)
Bioinformatics Research Laboratory",Research - United International University (UIU),https://www.uiu.ac.bd/research/,research,0,2026-06-16T08:12:26.055049
"Departmental Laboratories
To prepare graduates for the technical challenges of the twenty-first century, we strive to offer top-notch instruction and on-the-job training.
Well Equipped Labs
Instruments & Devices
Invested in Labs Infrastructure
To prepare Pharmacy graduates for the technical challenges of the twenty-first century, we strive to offer top-notch instruction and on-the-job..
To prepare Civil graduates for the technical challenges of the twenty-first century, we strive to offer top-notch instruction and on-the-job..
To prepare EEE graduates for the technical challenges of the twenty-first century, we strive to offer top-notch instruction and on-the-job..
To prepare CSE graduates for the technical challenges of the twenty-first century, we strive to offer top-notch instruction and on-the-job..",Lab Facilities Archive - United International University (UIU),https://www.uiu.ac.bd/research/lab-facilities/,research,0,2026-06-16T08:12:28.294980
"UIU Debate Club (UIUDC) United International University Debate Club (UIUDC) was formed on February 14, 2004. It is one of the oldest clubs of UIU and one of the top debate clubs of the country. UIUDC has a long heritage of success in the debate arena from the last 18 Years. The objective of UIUDC is to create and nurture debaters, bearing the flag of UIU nationwide in the prestigious debating tournaments. UIU debate team has participated in different international tournaments in Malaysia, Philippine, Berlin (Germany), Oxford IV, and Cambridge IV etc. UIU CULTURAL CLUB (UIUCC) United International University Cultural Club (UIUCC) was established in 2006 with the objective of igniting the torch of culture among UIU students. Since its inception it has been performing healthy cultural activities for the last 16 years and has become the powerhouse of entertainment. It is the biggest club among UIU clubs and forums. This club regularly trains its members to perform singing, fashion show, choreography, skit, dancing, poem reciting, magic show, anchoring and what not! It arranges CLUB FORUM FEST, UNPLUGGED, MEGAHUNT, BOSHONTO UTSHOB, YOLO Fest, Alpona Utshob, Art & Essay Competition etc. It also coordinate to observe Pohela Boishakh, বিশ্বকবি রবীন্দ্রনাথ ঠাকুর ও জাতীয় কবিনজরুল ইসলাম এর জন্মজয়ন্তী, Friendship day, UIU Open day and other national days like Language Martyrs’ Day (21 st February), Martyred Intellectuals Day (14 th December), Victory Day (16 th December), Independence Day (26 th March) every year. UIU THEATER and FILM CLUB (UIUTFC) UIU Theatre and Film Club is one of the oldest clubs of UIU. It provides the opportunity to make the UIU students more confident by living a life of acting, mimicking and enjoying the character of beautiful life. It also helps to learn acting, direction, scriptwriting, stage performance and many more skills. They used to arrange dramas and short films, workshops and other competitions every year. Tokkor, Comedy Fest, Lights Camera Action (An international short film festival) are the flagship programs of UIUTFC. UIU PHOTOGRAPHY CLUB (UIUPC) The UIU Photography Club, initially known as the UIU Photography and Journalism Club, was founded in 2007. In 2009, it became the UIU Photography Club (UIUPC). Its primary mission is to inspire UIU students to pursue photography, fostering their passion through hands-on practice and shared experiences. UIUPC continually explores the creative realm of photography via workshops, photo-walks, and exhibitions, providing a platform for UIU’s photography enthusiasts to",Clubs & Forums - United International University (UIU),https://www.uiu.ac.bd/campus-life/clubs-forums/,campus_life,0,2026-06-16T08:12:29.889490
"In 2009, it became the UIU Photography Club (UIUPC). Its primary mission is to inspire UIU students to pursue photography, fostering their passion through hands-on practice and shared experiences. UIUPC continually explores the creative realm of photography via workshops, photo-walks, and exhibitions, providing a platform for UIU’s photography enthusiasts to hone their artistic skills. For the past three years, UIUPC has organized the “Shutter Stories” national photography exhibition, receiving a remarkable response and hosting it at Drik Gallery and Bangladesh Shilpakala Academy. UIUPC also organizes the following events: Muthography: Intra-University mobile phone photography exhibition Photo Carnivals : Intra-University photography exhibition Shutter Stories : National level photography exhibition UIU BUSINESS CLUB (UIUBC) UIU Business Club is one of the leading private university Business Clubs in Bangladesh. From its inception in 2012, its primary objective is to develop the latent professional and entrepreneurial potential of UIU students on the theme of IMAGINE > BELIEVE > CREATE. UIUBC is for dreamers and doers and its fundamental belief is that all students have immense entrepreneurial potential and it helps students discover and act upon that potential. UIUBC used to arrange Marketing Samurai, The Millionaire Mind and different workshop and seminars every year. UIUBC participates in different programs like Brandwitz and others. Team Arcane, a team consisting of former president and vice president, became champion of the HSBC-IBA Business Case Competition in 2018. UIU SPORTS CLUB (UIUSC) This is the only club which organizes all the sports activities of United International University. UIUSC organizes Annual Sports Competition, Intra-Varsity Cricket Tournament, Departmental Cricket Tournament, T-10 Cricket Tournament, T-20 Intra University Cricket Tournament, Intra-Varsity Football Tournament, Vice Chancellor Cup Football Tournament, Club Forum Futsal Football Tournament, Departmental Football Tournament and Inter College Football Tournament. UIUSC also arrange indoor games such as Inter University Table Tennis Tournament, Chase and Carom every year. UIUSC participates in different Cricket, Football, Tennis and Chess tournament outside university. UIU SOCIAL SERVICE CLUB (UIUSSC) Founded in 2011, the UIU Social Services Club (UIUSSC) stands as a prominent student organization at UIU. Its core mission is to extend a helping hand to the underprivileged within society. The club’s primary objective is to offer voluntary social services to those lacking basic necessities and opportunities. Annually, the UIUSSC organizes initiatives such as the Winter Clothing Drive, Blood Donation Campaign and Social Awareness Programs. UIU ELECTRICAL & ELECTRONICS CLUB (UIUEEC) Established in February 2013, UIU Electrical &",Clubs & Forums - United International University (UIU),https://www.uiu.ac.bd/campus-life/clubs-forums/,campus_life,1,2026-06-16T08:12:29.889490
"within society. The club’s primary objective is to offer voluntary social services to those lacking basic necessities and opportunities. Annually, the UIUSSC organizes initiatives such as the Winter Clothing Drive, Blood Donation Campaign and Social Awareness Programs. UIU ELECTRICAL & ELECTRONICS CLUB (UIUEEC) Established in February 2013, UIU Electrical & Electronic Club (UIUEEC) is the pioneering engineering students’ club at UIU. UIUEEC focuses on enhancing engineering students’ skills, offering technical guidance for academic and competition projects. These skills prepare students for the competitive job market and boost their confidence. The club hosts various events, including seminars, workshops, study tours, competitions, exhibitions, and webinars. It also arranges practical training sessions on different topics like embedded system, PLC, electronics circuit design, PCB design, programming etc. UIUEEC organizes its flagship Programs like EEE Department Project Show, EEE Day (Project Showcasing) and ‘Tech Quest’ which is the biggest technical festival of the university. Former executives of UIUEEC are working for various type of multinational and global brand company like Dhaka WASA, Toshiba, Energypac, Super Star Group BD, Doreen Group, Ulkasemi Limited, Solarland Bangladesh Co. Ltd., Centre for Energy Research (CER) of UIU, Scube Technologies Ltd., East Coast Group, SYMPA Solar Power Ltd., Sincos Automation Technologies Ltd., Instrumentation Engineering Services Ltd. (IESL) and many more. UIUEEC boasts its glorious participation in Techkriti 2018, held at Indian Institute of Technology Kanpur, India. In the Robo War Category of the competition, the club secured first position in the Bangladesh Zonal Round. UIU ROBOTICS CLUB (UIU Robotics) UIU Robotics Club was formed in 2016 to introduce the Embedded System and Robotics among the UIU students as well as building relationships with the corporate world. UIU Robotics is successfully doing research on Mars Rover organized by Mars Society. The objective of UIU Robotics is to build a progressive platform for Robotics enthusiasts by active participation in research, training, and contest, various programs, workshops and competitions that help to create connections among students, teachers, and employers. UIU Robotics Club has already developed some multicopter and participated in national and international events. SoccerBOT, an interesting event for the first time at UIU that is about playing football using own made robots. UIU COMPUTER CLUB (UIUCCL) UIU Computer Club is one of the active and popular clubs at UIU and has been working successfully from the beginning of UIU. The objectives of this club are to widen the scope of its members",Clubs & Forums - United International University (UIU),https://www.uiu.ac.bd/campus-life/clubs-forums/,campus_life,2,2026-06-16T08:12:29.889490
"UIU that is about playing football using own made robots. UIU COMPUTER CLUB (UIUCCL) UIU Computer Club is one of the active and popular clubs at UIU and has been working successfully from the beginning of UIU. The objectives of this club are to widen the scope of its members to make them prepare for the competitive software and IT industry. It aims to impart knowledge that is not usually covered in mainstream areas therefore it will be beneficial to our members. UIU Computer Club covers a wide array of areas, including ASP.NET, PHP, Android, ACM, Networking, Robotics, and Website Design. Additionally, the club serves as a bridge between the IT industry and the academic realm, facilitating interaction and collaboration. It hosts a range of impactful events such as the Google Android Study Jam, Design Thinking Workshop, UX/UI Workshop, and Cross Platform Game Development Workshop. UIU SUPPLY CHAIN CLUB (UIUSCC) UIU Supply Chain Club (UIUSCC) was recently formed with the students of Department of BBA majoring in Management who have interest in operations management, project management and supply chain management. The mission of the club is to provide students with an opportunity to get beyond pure classroom learning and to interact with practicing managers. It aims to educate and engage students about the broad area of supply chain, which encompasses roles from logistics to sustainability and numerous others. The club provides opportunities for supply chain management students to engage with their class and the community and introduce them to the world of supply chain and help them thrive in it upon graduation. MODEL UNITED NATION CLUB (MUN CLUB) UIU Model United Nations Club is designed to help students acquire the leadership skills. UIU MUN Club members have already participated in several international programs like Asian International Model UN 2011 (AIMUN), China, Global Model UN Conference 2011 (GMUN), South Korea, Columbia Model United Nations VI (CMUNNY), New York, USA, Bangladesh International MUN 2012 (BIMUN) and Bangladesh MUN 2012 (BIMUN). UIU Marketing Forum UIU Marketing Forum is a wing of UIU Directorate of Career Counseling & Student Affairs. The objective of the forum is to develop an exclusive network of marketing students of UIU and also to develop relationships with marketing leaders of Bangladesh. Brand Master is its signature program. UIU Human Resource Forum (UIU HRF) is a platform for students where they can learn and get to know about the corporate",Clubs & Forums - United International University (UIU),https://www.uiu.ac.bd/campus-life/clubs-forums/,campus_life,3,2026-06-16T08:12:29.889490
"forum is to develop an exclusive network of marketing students of UIU and also to develop relationships with marketing leaders of Bangladesh. Brand Master is its signature program. UIU Human Resource Forum (UIU HRF) is a platform for students where they can learn and get to know about the corporate world and to know about HR works and responsibilities in the corporate sectors. We are a bridge that connects to the corporate world. Since its inception in 2014, the forum has been regarded as one of the most prestigious and renowned student activity organizations which has been keeping its motto from its first day. From workshops to seminars, from national and intra level competitions to excursions, we try to bring everything possible for the benefits of the students. We maintain a great unity from alumni to current members of the forum. Our strength is our bond bet wee n the past and present. Our legacy keeps intact through a strong leadership under the guidance of the Advisor Panel by bearing the motto of PEOPLE, PROCESS & POWER . HR Hulk is its signature program. UIU Finance Forum UIU Finance Forum is a student initiative which started in 2014. The forum was formed with an objective of sharing knowledge and information about the financial sector and bringing about active participation. Market updates and gives you the opportunity to connect with other financial professionals. Train Students for their development &Evaluate students’ performance. In addition, we organize networking events. We are a team working to match education to the practical world & our work for finance. The Excelist is its signature program. UIU Accounting Forum UIU Accounting Forum is Nurturing Soft Skills of the students to prepare them not only perfect for the Corporate Galaxy, but also as a great human being by Organizing, Developing and Implementing all programs through talents to enhance our knowledge. Accounting Olympiad is its signature program UIU App Forum is a great initiative of UIU campus to develop revolutionary apps and services for promoting digital Bangladesh and its activity. This platform not only serves to promote app ideas, but also encourages people to share their experience, programming ideas and marketing in the same phase. Our forum is also dedicated to making a tech revolution to enhance human empowerment. UIU App forum motivates each and every student from any category to think and share their ideas and services among",Clubs & Forums - United International University (UIU),https://www.uiu.ac.bd/campus-life/clubs-forums/,campus_life,4,2026-06-16T08:12:29.889490
"but also encourages people to share their experience, programming ideas and marketing in the same phase. Our forum is also dedicated to making a tech revolution to enhance human empowerment. UIU App forum motivates each and every student from any category to think and share their ideas and services among everyone. We also support and guide them to execute their conception. This forum will help everyone to make eventual dissolution of marketing, programming and design to create the most effective experience for their services/ideas. Anybody from different disciplines can join and form a team to start up with their ideas to reach their goals with the leverage of mobile revolution. UIU Communication Society UIU Communication Society was founded in 2017 but re-established in 2019. Since then its main target is to enhance and develop students’ communication skills in both Bengali and English. It is a platform where students get an opportunity to regularly practice their communication skills. It conducts weekly in-house sessions for their members where they participate in group discussion, practice grammar, speaking & writing . UIUCS also focuses on developing skills like email writing, working with Google suite, basic designing and many more basic skills required in daily life. Along with the in-house sessions, we work with reputed companies and arrange different skills development workshops, sessions, training for everyone. All the recorded programs are also uploaded in their YouTube channel for later use by the participants and everyone. UIU Entrepreneur Development Forum UIU EDF’s vision is to develop prudential entrepreneurs who can compete in this high-tech competitive world & by breaking dogma they will be able to create their own reality & pull their own stream. The forum influences our students to think big, dream big & educate them to understand the notion of entrepreneurship. Entrepreneurship 360 degree is its signature program. UIU English Language Forum UIU English Language Forum consists of the students of UIU who are eager to improve their English language proficiency. Not only English proficiency but also work with students career development. To develop the English language skill we arrange seminars, workshops, competitions, interactive sessions and study circles. English Edge is its signature program. UIU Association of Civil Engineering Students UIU Association of Civil Engineering Students (UIUACES) is a platform for the Civil Engineering Students of United International University to develop Engineering Skills. It is newly formed under the direct supervision of an advisory",Clubs & Forums - United International University (UIU),https://www.uiu.ac.bd/campus-life/clubs-forums/,campus_life,5,2026-06-16T08:12:29.889490
"sessions and study circles. English Edge is its signature program. UIU Association of Civil Engineering Students UIU Association of Civil Engineering Students (UIUACES) is a platform for the Civil Engineering Students of United International University to develop Engineering Skills. It is newly formed under the direct supervision of an advisory panel of UIU. UIU Science Forum UIU Science Forum is built upon the purpose of cultivating the interest of the students in different branches of natural science- physics, chemistry, mathematics and even biology. From the intermediate level to the undergrad- a significant transition happens to the students, particularly to the engineering students. They dive into the realm of applied field more. But no one can deny the importance of basic natural sciences and even more interestingly, many of our students have a thirst to know more about the pure science fields. In the undergraduate syllabus, they may get two-three courses in mathematics, physics and chemistry. But it is not enough for the enthusiastic students. To be more specific, students who want to participate in various competitions like Mathematics/Physics/Chemistry Olympiads need a platform to sharpen their background more. For the first time in UIU, a platform to face this demand is created. This platform is our UIU Science Forum. UIU Science Forum will be coordinated by Institute of Natural Sciences (INS), UIU. Founded in 2006, INS consists of three disciplines of sciences- physics, chemistry and mathematics. INS is committed to nurture and sharpen the intellectual growth and skills of the students through the application and dissemination of engineering. To prepare our students better for the Olympiads and also to give them a solid background on branches of physical sciences- UIU science forum will work passionately. The activities of UIU Science Forum include the arrangements of related seminars, workshops, training programs, intra and inter university Olympiads, talks etc. In the limited time allotted for the class, it is a duty to follow a carefully organized syllabus. But often the enthusiastic students need some more time, some more knowledge and some more guidance from the respected faculties. UIU Science Forum creates the ground of that interaction between students and faculties beyond the class time. We are at the very beginning of the journey of UIU Science Forum and we hope it will be one of the most engaging parts of UIU. It will evolve with time like all the things but the main",Clubs & Forums - United International University (UIU),https://www.uiu.ac.bd/campus-life/clubs-forums/,campus_life,6,2026-06-16T08:12:29.889490
